STATION ID,USAGE,date,rain,temp,wdsp,STATION_68,STATION_78,STATION_83,STATION_85,STATION_88,STATION_97,W1,W2,W3,W4,W5
68.0,15.0,2021-01-01 00:00:00,0.0,4.6,14,1,0,0,0,0,0,,,,,
68.0,15.0,2021-01-01 01:00:00,0.0,4.5,11,1,0,0,0,0,0,,,,,
68.0,15.0,2021-01-01 02:00:00,0.0,4.3,12,1,0,0,0,0,0,,,,,
68.0,15.0,2021-01-01 03:00:00,0.0,3.6,12,1,0,0,0,0,0,,,,,
68.0,15.0,2021-01-01 04:00:00,0.0,3.4,11,1,0,0,0,0,0,,,,,
68.0,15.0,2021-01-01 05:00:00,0.0,2.5,11,1,0,0,0,0,0,,,,,
68.0,15.0,2021-01-01 06:00:00,0.0,1.2,9,1,0,0,0,0,0,,,,,
68.0,15.666666666666666,2021-01-01 07:00:00,0.0,1.1,9,1,0,0,0,0,0,,,,,
68.0,16.0,2021-01-01 08:00:00,0.0,0.6,8,1,0,0,0,0,0,,,,,
68.0,16.0,2021-01-01 09:00:00,0.0,0.3,8,1,0,0,0,0,0,,,,,
68.0,17.0,2021-01-01 10:00:00,0.0,0.9,7,1,0,0,0,0,0,,,,,
68.0,16.583333333333332,2021-01-01 11:00:00,0.0,2.5,6,1,0,0,0,0,0,,,,,
68.0,13.583333333333334,2021-01-01 12:00:00,0.0,3.6,8,1,0,0,0,0,0,,,,,
68.0,15.416666666666666,2021-01-01 13:00:00,0.0,4.5,8,1,0,0,0,0,0,,,,,
68.0,17.166666666666668,2021-01-01 14:00:00,0.0,4.8,9,1,0,0,0,0,0,,,,,
68.0,11.583333333333334,2021-01-01 15:00:00,0.0,4.6,9,1,0,0,0,0,0,,,,,
68.0,9.833333333333334,2021-01-01 16:00:00,0.0,2.9,7,1,0,0,0,0,0,,,,,
68.0,6.916666666666667,2021-01-01 17:00:00,0.0,1.2,8,1,0,0,0,0,0,,,,,
68.0,4.416666666666667,2021-01-01 18:00:00,0.0,0.1,7,1,0,0,0,0,0,,,,,
68.0,4.416666666666667,2021-01-01 19:00:00,0.0,-0.2,7,1,0,0,0,0,0,,,,,
68.0,4.0,2021-01-01 20:00:00,0.0,-0.2,7,1,0,0,0,0,0,,,,,
68.0,3.0,2021-01-01 21:00:00,0.0,0.4,9,1,0,0,0,0,0,,,,,
68.0,3.0,2021-01-01 22:00:00,0.0,-0.6,10,1,0,0,0,0,0,,,,,
68.0,3.0,2021-01-01 23:00:00,0.0,-1.4,9,1,0,0,0,0,0,,,,,
68.0,3.0,2021-01-02 00:00:00,0.0,3.3,8,1,0,0,0,0,0,,,,,
68.0,3.0,2021-01-02 01:00:00,0.0,3.5,6,1,0,0,0,0,0,,,,,
68.0,3.0,2021-01-02 02:00:00,0.0,3.6,5,1,0,0,0,0,0,,,,,
68.0,3.0,2021-01-02 03:00:00,0.0,3.6,4,1,0,0,0,0,0,,,,,
68.0,3.0,2021-01-02 04:00:00,0.0,3.6,3,1,0,0,0,0,0,,,,,
68.0,3.0,2021-01-02 05:00:00,0.0,3.5,2,1,0,0,0,0,0,,,,,
68.0,3.0,2021-01-02 06:00:00,0.0,3.4,3,1,0,0,0,0,0,,,,,
68.0,3.0,2021-01-02 07:00:00,0.0,3.2,3,1,0,0,0,0,0,,,,,
68.0,2.1666666666666665,2021-01-02 08:00:00,0.0,3.5,4,1,0,0,0,0,0,,,,,
68.0,8.166666666666666,2021-01-02 09:00:00,0.0,2.6,2,1,0,0,0,0,0,,,,,
68.0,17.583333333333332,2021-01-02 10:00:00,0.0,4.1,4,1,0,0,0,0,0,,,,,
68.0,16.25,2021-01-02 11:00:00,0.0,5.2,6,1,0,0,0,0,0,,,,,
68.0,17.416666666666668,2021-01-02 12:00:00,0.0,5.2,7,1,0,0,0,0,0,,,,,
68.0,18.333333333333332,2021-01-02 13:00:00,0.0,6.0,7,1,0,0,0,0,0,,,,,
68.0,18.166666666666668,2021-01-02 14:00:00,0.0,5.9,9,1,0,0,0,0,0,,,,,
68.0,18.666666666666668,2021-01-02 15:00:00,0.0,5.7,10,1,0,0,0,0,0,,,,,
68.0,16.666666666666668,2021-01-02 16:00:00,0.0,5.3,10,1,0,0,0,0,0,,,,,
68.0,16.25,2021-01-02 17:00:00,0.0,5.2,11,1,0,0,0,0,0,,,,,
68.0,14.333333333333334,2021-01-02 18:00:00,0.0,5.3,13,1,0,0,0,0,0,,,,,
68.0,13.0,2021-01-02 19:00:00,0.0,5.4,13,1,0,0,0,0,0,,,,,
68.0,13.916666666666666,2021-01-02 20:00:00,0.0,5.7,12,1,0,0,0,0,0,,,,,
68.0,15.0,2021-01-02 21:00:00,0.0,5.4,12,1,0,0,0,0,0,,,,,
68.0,16.5,2021-01-02 22:00:00,0.0,5.1,14,1,0,0,0,0,0,,,,,
68.0,17.0,2021-01-02 23:00:00,0.7,5.3,14,1,0,0,0,0,0,,,,,
68.0,17.0,2021-01-03 00:00:00,0.0,0.1,4,1,0,0,0,0,0,,,,,
68.0,17.0,2021-01-03 01:00:00,0.0,-1.1,3,1,0,0,0,0,0,,,,,
68.0,17.0,2021-01-03 02:00:00,0.0,-1.2,4,1,0,0,0,0,0,,,,,
68.0,17.0,2021-01-03 03:00:00,0.0,-0.9,5,1,0,0,0,0,0,,,,,
68.0,17.0,2021-01-03 04:00:00,0.0,0.0,6,1,0,0,0,0,0,,,,,
68.0,17.0,2021-01-03 05:00:00,0.0,2.4,6,1,0,0,0,0,0,,,,,
68.0,17.0,2021-01-03 06:00:00,0.0,2.4,6,1,0,0,0,0,0,,,,,
68.0,17.0,2021-01-03 07:00:00,0.0,2.1,4,1,0,0,0,0,0,,,,,
68.0,16.833333333333332,2021-01-03 08:00:00,0.0,5.1,5,1,0,0,0,0,0,,,,,
68.0,14.166666666666666,2021-01-03 09:00:00,0.0,5.7,5,1,0,0,0,0,0,,,,,
68.0,14.5,2021-01-03 10:00:00,0.0,6.7,6,1,0,0,0,0,0,,,,,
68.0,13.666666666666666,2021-01-03 11:00:00,0.0,7.4,8,1,0,0,0,0,0,,,,,
68.0,13.166666666666666,2021-01-03 12:00:00,0.0,6.9,8,1,0,0,0,0,0,,,,,
68.0,9.0,2021-01-03 13:00:00,0.0,9.3,8,1,0,0,0,0,0,,,,,
68.0,8.583333333333334,2021-01-03 14:00:00,0.0,9.3,9,1,0,0,0,0,0,,,,,
68.0,17.916666666666668,2021-01-03 15:00:00,0.0,8.3,11,1,0,0,0,0,0,,,,,
68.0,22.833333333333332,2021-01-03 16:00:00,0.0,8.1,11,1,0,0,0,0,0,,,,,
68.0,21.583333333333332,2021-01-03 17:00:00,0.0,6.8,10,1,0,0,0,0,0,,,,,
68.0,19.916666666666668,2021-01-03 18:00:00,0.0,5.3,8,1,0,0,0,0,0,,,,,
68.0,20.083333333333332,2021-01-03 19:00:00,0.0,3.6,6,1,0,0,0,0,0,,,,,
68.0,20.0,2021-01-03 20:00:00,0.0,2.0,4,1,0,0,0,0,0,,,,,
68.0,20.0,2021-01-03 21:00:00,0.0,-0.7,2,1,0,0,0,0,0,,,,,
68.0,20.75,2021-01-03 22:00:00,0.0,-0.9,3,1,0,0,0,0,0,,,,,
68.0,21.0,2021-01-03 23:00:00,0.0,-1.4,2,1,0,0,0,0,0,,,,,
68.0,21.0,2021-01-04 00:00:00,0.0,7.7,8,1,0,0,0,0,0,,,,,
68.0,21.0,2021-01-04 01:00:00,0.0,6.5,8,1,0,0,0,0,0,,,,,
68.0,21.0,2021-01-04 02:00:00,0.0,6.8,8,1,0,0,0,0,0,,,,,
68.0,21.0,2021-01-04 03:00:00,0.0,7.8,11,1,0,0,0,0,0,,,,,
68.0,21.0,2021-01-04 04:00:00,0.0,7.9,14,1,0,0,0,0,0,,,,,
68.0,21.0,2021-01-04 05:00:00,0.0,7.7,12,1,0,0,0,0,0,,,,,
68.0,20.916666666666668,2021-01-04 06:00:00,0.0,7.6,14,1,0,0,0,0,0,,,,,
68.0,23.5,2021-01-04 07:00:00,0.0,7.7,13,1,0,0,0,0,0,,,,,
68.0,23.75,2021-01-04 08:00:00,0.0,8.0,13,1,0,0,0,0,0,,,,,
68.0,33.0,2021-01-04 09:00:00,0.0,8.1,14,1,0,0,0,0,0,,,,,
68.0,33.25,2021-01-04 10:00:00,0.0,8.1,15,1,0,0,0,0,0,,,,,
68.0,34.416666666666664,2021-01-04 11:00:00,0.0,8.2,16,1,0,0,0,0,0,,,,,
68.0,32.666666666666664,2021-01-04 12:00:00,0.0,8.0,16,1,0,0,0,0,0,,,,,
68.0,34.166666666666664,2021-01-04 13:00:00,0.0,7.8,16,1,0,0,0,0,0,,,,,
68.0,33.916666666666664,2021-01-04 14:00:00,0.0,7.5,16,1,0,0,0,0,0,,,,,
68.0,29.0,2021-01-04 15:00:00,0.0,8.2,16,1,0,0,0,0,0,,,,,
68.0,29.0,2021-01-04 16:00:00,0.0,8.6,17,1,0,0,0,0,0,,,,,
68.0,28.666666666666668,2021-01-04 17:00:00,0.0,8.2,14,1,0,0,0,0,0,,,,,
68.0,28.5,2021-01-04 18:00:00,0.0,7.5,14,1,0,0,0,0,0,,,,,
68.0,27.0,2021-01-04 19:00:00,0.0,6.9,13,1,0,0,0,0,0,,,,,
68.0,25.083333333333332,2021-01-04 20:00:00,0.0,6.2,12,1,0,0,0,0,0,,,,,
68.0,25.0,2021-01-04 21:00:00,0.0,6.0,10,1,0,0,0,0,0,,,,,
68.0,25.0,2021-01-04 22:00:00,0.0,6.0,11,1,0,0,0,0,0,,,,,
68.0,25.0,2021-01-04 23:00:00,0.0,6.2,11,1,0,0,0,0,0,,,,,
68.0,25.0,2021-01-05 00:00:00,0.0,-0.4,4,1,0,0,0,0,0,,,,,
68.0,25.0,2021-01-05 01:00:00,0.0,1.3,3,1,0,0,0,0,0,,,,,
68.0,25.0,2021-01-05 02:00:00,0.0,-0.8,5,1,0,0,0,0,0,,,,,
68.0,25.0,2021-01-05 03:00:00,0.0,-1.8,6,1,0,0,0,0,0,,,,,
68.0,25.0,2021-01-05 04:00:00,0.0,-0.3,6,1,0,0,0,0,0,,,,,
68.0,25.0,2021-01-05 05:00:00,0.0,-1.2,4,1,0,0,0,0,0,,,,,
68.0,24.583333333333332,2021-01-05 06:00:00,0.0,0.3,5,1,0,0,0,0,0,,,,,
68.0,26.166666666666668,2021-01-05 07:00:00,0.0,4.7,4,1,0,0,0,0,0,,,,,
68.0,27.166666666666668,2021-01-05 08:00:00,0.0,7.9,2,1,0,0,0,0,0,,,,,
68.0,25.25,2021-01-05 09:00:00,0.0,8.4,4,1,0,0,0,0,0,,,,,
68.0,24.833333333333332,2021-01-05 10:00:00,0.0,9.3,3,1,0,0,0,0,0,,,,,
68.0,24.583333333333332,2021-01-05 11:00:00,0.0,9.8,4,1,0,0,0,0,0,,,,,
68.0,31.666666666666668,2021-01-05 12:00:00,0.0,9.6,5,1,0,0,0,0,0,,,,,
68.0,33.083333333333336,2021-01-05 13:00:00,0.0,10.1,5,1,0,0,0,0,0,,,,,
68.0,33.916666666666664,2021-01-05 14:00:00,0.0,10.2,5,1,0,0,0,0,0,,,,,
68.0,36.666666666666664,2021-01-05 15:00:00,0.0,9.6,5,1,0,0,0,0,0,,,,,
68.0,38.666666666666664,2021-01-05 16:00:00,0.0,10.7,6,1,0,0,0,0,0,,,,,
68.0,39.5,2021-01-05 17:00:00,0.0,10.3,6,1,0,0,0,0,0,,,,,
68.0,37.75,2021-01-05 18:00:00,0.0,9.3,6,1,0,0,0,0,0,,,,,
68.0,37.916666666666664,2021-01-05 19:00:00,0.0,8.5,6,1,0,0,0,0,0,,,,,
68.0,36.416666666666664,2021-01-05 20:00:00,0.0,8.0,5,1,0,0,0,0,0,,,,,
68.0,37.166666666666664,2021-01-05 21:00:00,0.0,7.7,4,1,0,0,0,0,0,,,,,
68.0,38.75,2021-01-05 22:00:00,0.0,7.5,5,1,0,0,0,0,0,,,,,
68.0,39.0,2021-01-05 23:00:00,0.0,7.0,4,1,0,0,0,0,0,,,,,
68.0,39.0,2021-01-06 00:00:00,0.0,11.6,5,1,0,0,0,0,0,,,,,
68.0,39.0,2021-01-06 01:00:00,0.0,11.4,7,1,0,0,0,0,0,,,,,
68.0,39.0,2021-01-06 02:00:00,0.0,10.1,8,1,0,0,0,0,0,,,,,
68.0,39.0,2021-01-06 03:00:00,0.0,10.5,4,1,0,0,0,0,0,,,,,
68.0,39.0,2021-01-06 04:00:00,0.0,11.3,4,1,0,0,0,0,0,,,,,
68.0,39.0,2021-01-06 05:00:00,0.0,10.6,3,1,0,0,0,0,0,,,,,
68.0,38.833333333333336,2021-01-06 06:00:00,0.0,12.2,2,1,0,0,0,0,0,,,,,
68.0,39.0,2021-01-06 07:00:00,0.0,14.2,5,1,0,0,0,0,0,,,,,
68.0,37.333333333333336,2021-01-06 08:00:00,0.0,15.5,6,1,0,0,0,0,0,,,,,
68.0,35.25,2021-01-06 09:00:00,0.0,17.6,6,1,0,0,0,0,0,,,,,
68.0,35.333333333333336,2021-01-06 10:00:00,0.0,18.4,8,1,0,0,0,0,0,,,,,
68.0,33.166666666666664,2021-01-06 11:00:00,0.0,18.8,9,1,0,0,0,0,0,,,,,
68.0,32.833333333333336,2021-01-06 12:00:00,0.0,17.9,10,1,0,0,0,0,0,,,,,
68.0,32.75,2021-01-06 13:00:00,0.0,18.0,11,1,0,0,0,0,0,,,,,
68.0,34.0,2021-01-06 14:00:00,0.0,18.8,11,1,0,0,0,0,0,,,,,
68.0,36.0,2021-01-06 15:00:00,0.0,19.6,10,1,0,0,0,0,0,,,,,
68.0,34.666666666666664,2021-01-06 16:00:00,0.0,19.0,8,1,0,0,0,0,0,,,,,
68.0,30.0,2021-01-06 17:00:00,0.0,19.2,7,1,0,0,0,0,0,,,,,
68.0,28.916666666666668,2021-01-06 18:00:00,0.0,18.2,7,1,0,0,0,0,0,,,,,
68.0,27.5,2021-01-06 19:00:00,0.0,17.1,7,1,0,0,0,0,0,,,,,
68.0,27.0,2021-01-06 20:00:00,0.0,15.2,5,1,0,0,0,0,0,,,,,
68.0,27.166666666666668,2021-01-06 21:00:00,0.0,11.8,3,1,0,0,0,0,0,,,,,
68.0,27.75,2021-01-06 22:00:00,0.0,10.2,4,1,0,0,0,0,0,,,,,
68.0,28.0,2021-01-06 23:00:00,0.0,10.5,4,1,0,0,0,0,0,,,,,
68.0,28.0,2021-01-07 00:00:00,0.0,7.9,2,1,0,0,0,0,0,,,,,
68.0,28.0,2021-01-07 01:00:00,0.0,7.6,3,1,0,0,0,0,0,,,,,
68.0,28.0,2021-01-07 02:00:00,0.0,7.3,2,1,0,0,0,0,0,,,,,
68.0,28.0,2021-01-07 03:00:00,0.0,11.0,5,1,0,0,0,0,0,,,,,
68.0,28.0,2021-01-07 04:00:00,0.0,11.6,5,1,0,0,0,0,0,,,,,
68.0,28.0,2021-01-07 05:00:00,0.0,11.8,4,1,0,0,0,0,0,,,,,
68.0,27.666666666666668,2021-01-07 06:00:00,0.0,11.9,4,1,0,0,0,0,0,,,,,
68.0,27.833333333333332,2021-01-07 07:00:00,0.0,12.3,4,1,0,0,0,0,0,,,,,
68.0,27.416666666666668,2021-01-07 08:00:00,0.0,12.7,2,1,0,0,0,0,0,,,,,
68.0,26.416666666666668,2021-01-07 09:00:00,0.0,12.9,2,1,0,0,0,0,0,,,,,
68.0,29.0,2021-01-07 10:00:00,0.0,14.1,2,1,0,0,0,0,0,,,,,
68.0,31.333333333333332,2021-01-07 11:00:00,0.0,15.5,4,1,0,0,0,0,0,,,,,
68.0,33.583333333333336,2021-01-07 12:00:00,0.0,16.3,6,1,0,0,0,0,0,,,,,
68.0,35.083333333333336,2021-01-07 13:00:00,0.0,17.3,7,1,0,0,0,0,0,,,,,
68.0,33.333333333333336,2021-01-07 14:00:00,0.0,18.4,6,1,0,0,0,0,0,,,,,
68.0,34.833333333333336,2021-01-07 15:00:00,0.0,19.5,6,1,0,0,0,0,0,,,,,
68.0,37.583333333333336,2021-01-07 16:00:00,0.0,18.1,8,1,0,0,0,0,0,,,,,
68.0,37.0,2021-01-07 17:00:00,0.0,17.2,8,1,0,0,0,0,0,,,,,
68.0,38.083333333333336,2021-01-07 18:00:00,0.0,16.1,8,1,0,0,0,0,0,,,,,
68.0,40.0,2021-01-07 19:00:00,0.0,16.0,6,1,0,0,0,0,0,,,,,
68.0,39.833333333333336,2021-01-07 20:00:00,0.0,14.6,5,1,0,0,0,0,0,,,,,
68.0,38.833333333333336,2021-01-07 21:00:00,0.0,14.0,5,1,0,0,0,0,0,,,,,
68.0,38.75,2021-01-07 22:00:00,0.0,13.2,5,1,0,0,0,0,0,,,,,
68.0,39.0,2021-01-07 23:00:00,0.0,13.4,3,1,0,0,0,0,0,,,,,
68.0,39.0,2021-01-08 00:00:00,0.0,12.6,6,1,0,0,0,0,0,15.0,,,,
68.0,39.0,2021-01-08 01:00:00,0.0,11.3,5,1,0,0,0,0,0,15.0,,,,
68.0,39.0,2021-01-08 02:00:00,0.0,11.2,7,1,0,0,0,0,0,15.0,,,,
68.0,39.0,2021-01-08 03:00:00,0.0,11.0,6,1,0,0,0,0,0,15.0,,,,
68.0,39.0,2021-01-08 04:00:00,0.0,11.0,8,1,0,0,0,0,0,15.0,,,,
68.0,39.0,2021-01-08 05:00:00,0.0,10.8,7,1,0,0,0,0,0,15.0,,,,
68.0,38.75,2021-01-08 06:00:00,0.0,11.0,8,1,0,0,0,0,0,15.0,,,,
68.0,37.166666666666664,2021-01-08 07:00:00,0.0,11.8,9,1,0,0,0,0,0,15.666666666666666,,,,
68.0,36.583333333333336,2021-01-08 08:00:00,0.0,12.6,9,1,0,0,0,0,0,16.0,,,,
68.0,34.0,2021-01-08 09:00:00,0.0,13.1,9,1,0,0,0,0,0,16.0,,,,
68.0,34.0,2021-01-08 10:00:00,0.0,14.0,9,1,0,0,0,0,0,17.0,,,,
68.0,34.5,2021-01-08 11:00:00,0.0,15.2,8,1,0,0,0,0,0,16.583333333333332,,,,
68.0,35.583333333333336,2021-01-08 12:00:00,0.0,16.0,7,1,0,0,0,0,0,13.583333333333334,,,,
68.0,34.833333333333336,2021-01-08 13:00:00,0.0,16.3,7,1,0,0,0,0,0,15.416666666666666,,,,
68.0,33.583333333333336,2021-01-08 14:00:00,0.0,17.5,6,1,0,0,0,0,0,17.166666666666668,,,,
68.0,34.833333333333336,2021-01-08 15:00:00,0.0,16.3,4,1,0,0,0,0,0,11.583333333333334,,,,
68.0,34.916666666666664,2021-01-08 16:00:00,0.0,17.7,3,1,0,0,0,0,0,9.833333333333334,,,,
68.0,35.583333333333336,2021-01-08 17:00:00,0.0,17.7,3,1,0,0,0,0,0,6.916666666666667,,,,
68.0,35.333333333333336,2021-01-08 18:00:00,0.0,17.3,4,1,0,0,0,0,0,4.416666666666667,,,,
68.0,35.75,2021-01-08 19:00:00,0.0,15.7,2,1,0,0,0,0,0,4.416666666666667,,,,
68.0,35.916666666666664,2021-01-08 20:00:00,0.0,13.2,3,1,0,0,0,0,0,4.0,,,,
68.0,35.0,2021-01-08 21:00:00,0.0,14.8,3,1,0,0,0,0,0,3.0,,,,
68.0,36.5,2021-01-08 22:00:00,0.0,13.2,7,1,0,0,0,0,0,3.0,,,,
68.0,37.0,2021-01-08 23:00:00,0.0,13.8,7,1,0,0,0,0,0,3.0,,,,
68.0,37.0,2021-01-09 00:00:00,0.0,13.7,8,1,0,0,0,0,0,3.0,,,,
68.0,37.0,2021-01-09 01:00:00,0.0,14.1,8,1,0,0,0,0,0,3.0,,,,
68.0,37.0,2021-01-09 02:00:00,0.0,14.5,9,1,0,0,0,0,0,3.0,,,,
68.0,37.0,2021-01-09 03:00:00,0.0,14.4,9,1,0,0,0,0,0,3.0,,,,
68.0,37.0,2021-01-09 04:00:00,0.0,14.3,8,1,0,0,0,0,0,3.0,,,,
68.0,37.0,2021-01-09 05:00:00,0.0,14.4,7,1,0,0,0,0,0,3.0,,,,
68.0,37.0,2021-01-09 06:00:00,0.0,13.3,8,1,0,0,0,0,0,3.0,,,,
68.0,37.0,2021-01-09 07:00:00,0.0,14.2,9,1,0,0,0,0,0,3.0,,,,
68.0,37.0,2021-01-09 08:00:00,0.0,15.2,10,1,0,0,0,0,0,2.1666666666666665,,,,
68.0,36.166666666666664,2021-01-09 09:00:00,0.0,15.2,10,1,0,0,0,0,0,8.166666666666666,,,,
68.0,35.5,2021-01-09 10:00:00,0.0,15.7,10,1,0,0,0,0,0,17.583333333333332,,,,
68.0,35.916666666666664,2021-01-09 11:00:00,0.0,14.7,9,1,0,0,0,0,0,16.25,,,,
68.0,27.916666666666668,2021-01-09 12:00:00,0.0,16.0,9,1,0,0,0,0,0,17.416666666666668,,,,
68.0,30.416666666666668,2021-01-09 13:00:00,0.0,16.0,11,1,0,0,0,0,0,18.333333333333332,,,,
68.0,25.416666666666668,2021-01-09 14:00:00,0.0,15.5,11,1,0,0,0,0,0,18.166666666666668,,,,
68.0,26.166666666666668,2021-01-09 15:00:00,0.0,15.7,10,1,0,0,0,0,0,18.666666666666668,,,,
68.0,24.25,2021-01-09 16:00:00,0.0,15.3,10,1,0,0,0,0,0,16.666666666666668,,,,
68.0,24.166666666666668,2021-01-09 17:00:00,0.0,15.0,11,1,0,0,0,0,0,16.25,,,,
68.0,23.583333333333332,2021-01-09 18:00:00,0.0,14.1,9,1,0,0,0,0,0,14.333333333333334,,,,
68.0,23.916666666666668,2021-01-09 19:00:00,0.0,13.6,8,1,0,0,0,0,0,13.0,,,,
68.0,24.0,2021-01-09 20:00:00,0.0,11.7,7,1,0,0,0,0,0,13.916666666666666,,,,
68.0,24.166666666666668,2021-01-09 21:00:00,0.0,11.2,6,1,0,0,0,0,0,15.0,,,,
68.0,25.666666666666668,2021-01-09 22:00:00,0.0,10.5,7,1,0,0,0,0,0,16.5,,,,
68.0,26.0,2021-01-09 23:00:00,0.0,9.3,6,1,0,0,0,0,0,17.0,,,,
68.0,25.25,2021-01-10 00:00:00,0.0,13.5,9,1,0,0,0,0,0,17.0,,,,
68.0,25.0,2021-01-10 01:00:00,0.0,13.2,10,1,0,0,0,0,0,17.0,,,,
68.0,25.0,2021-01-10 02:00:00,0.0,12.8,10,1,0,0,0,0,0,17.0,,,,
68.0,25.0,2021-01-10 03:00:00,1.5,11.9,10,1,0,0,0,0,0,17.0,,,,
68.0,25.0,2021-01-10 04:00:00,0.5,11.1,9,1,0,0,0,0,0,17.0,,,,
68.0,25.0,2021-01-10 05:00:00,0.0,10.2,13,1,0,0,0,0,0,17.0,,,,
68.0,25.0,2021-01-10 06:00:00,0.0,8.7,17,1,0,0,0,0,0,17.0,,,,
68.0,25.0,2021-01-10 07:00:00,0.0,8.3,9,1,0,0,0,0,0,17.0,,,,
68.0,25.0,2021-01-10 08:00:00,0.0,9.0,9,1,0,0,0,0,0,16.833333333333332,,,,
68.0,24.166666666666668,2021-01-10 09:00:00,0.0,10.0,12,1,0,0,0,0,0,14.166666666666666,,,,
68.0,23.0,2021-01-10 10:00:00,0.0,11.4,14,1,0,0,0,0,0,14.5,,,,
68.0,23.666666666666668,2021-01-10 11:00:00,0.0,12.1,16,1,0,0,0,0,0,13.666666666666666,,,,
68.0,23.75,2021-01-10 12:00:00,0.0,12.4,15,1,0,0,0,0,0,13.166666666666666,,,,
68.0,21.0,2021-01-10 13:00:00,0.0,13.3,17,1,0,0,0,0,0,9.0,,,,
68.0,20.666666666666668,2021-01-10 14:00:00,0.0,11.9,15,1,0,0,0,0,0,8.583333333333334,,,,
68.0,26.5,2021-01-10 15:00:00,0.0,11.9,13,1,0,0,0,0,0,17.916666666666668,,,,
68.0,30.666666666666668,2021-01-10 16:00:00,0.0,11.9,13,1,0,0,0,0,0,22.833333333333332,,,,
68.0,30.916666666666668,2021-01-10 17:00:00,0.0,11.2,11,1,0,0,0,0,0,21.583333333333332,,,,
68.0,27.833333333333332,2021-01-10 18:00:00,0.0,10.1,8,1,0,0,0,0,0,19.916666666666668,,,,
68.0,25.0,2021-01-10 19:00:00,0.0,9.1,8,1,0,0,0,0,0,20.083333333333332,,,,
68.0,25.0,2021-01-10 20:00:00,0.0,9.0,8,1,0,0,0,0,0,20.0,,,,
68.0,24.25,2021-01-10 21:00:00,0.0,9.0,7,1,0,0,0,0,0,20.0,,,,
68.0,24.5,2021-01-10 22:00:00,0.0,9.4,7,1,0,0,0,0,0,20.75,,,,
68.0,24.0,2021-01-10 23:00:00,0.0,9.1,7,1,0,0,0,0,0,21.0,,,,
68.0,24.0,2021-01-11 00:00:00,0.1,8.0,20,1,0,0,0,0,0,21.0,,,,
68.0,31.0,2021-01-13 00:00:00,0.4,5.8,1,1,0,0,0,0,0,39.0,,,,
68.0,31.0,2021-01-13 01:00:00,0.5,6.4,2,1,0,0,0,0,0,39.0,,,,
68.0,31.0,2021-01-13 02:00:00,0.4,7.1,3,1,0,0,0,0,0,39.0,,,,
68.0,31.0,2021-01-13 03:00:00,0.5,8.7,4,1,0,0,0,0,0,39.0,,,,
68.0,31.0,2021-01-13 04:00:00,0.6,9.1,6,1,0,0,0,0,0,39.0,,,,
68.0,31.0,2021-01-13 05:00:00,2.1,9.6,9,1,0,0,0,0,0,39.0,,,,
68.0,30.833333333333332,2021-01-13 06:00:00,2.0,9.4,10,1,0,0,0,0,0,38.833333333333336,,,,
68.0,31.666666666666668,2021-01-13 07:00:00,0.1,9.5,9,1,0,0,0,0,0,39.0,,,,
68.0,29.75,2021-01-13 08:00:00,0.1,9.7,10,1,0,0,0,0,0,37.333333333333336,,,,
68.0,26.0,2021-01-13 09:00:00,0.1,9.4,13,1,0,0,0,0,0,35.25,,,,
68.0,29.583333333333332,2021-01-13 10:00:00,0.0,9.6,18,1,0,0,0,0,0,35.333333333333336,,,,
68.0,29.666666666666668,2021-01-13 11:00:00,0.0,9.8,11,1,0,0,0,0,0,33.166666666666664,,,,
68.0,30.666666666666668,2021-01-13 12:00:00,0.0,10.4,8,1,0,0,0,0,0,32.833333333333336,,,,
68.0,30.333333333333332,2021-01-13 13:00:00,0.0,10.7,9,1,0,0,0,0,0,32.75,,,,
68.0,31.166666666666668,2021-01-13 14:00:00,0.0,10.5,10,1,0,0,0,0,0,34.0,,,,
68.0,32.333333333333336,2021-01-13 15:00:00,0.0,11.0,10,1,0,0,0,0,0,36.0,,,,
68.0,32.666666666666664,2021-01-13 16:00:00,0.2,10.5,10,1,0,0,0,0,0,34.666666666666664,,,,
68.0,33.666666666666664,2021-01-13 17:00:00,0.1,10.7,8,1,0,0,0,0,0,30.0,,,,
68.0,33.166666666666664,2021-01-13 18:00:00,0.0,10.9,10,1,0,0,0,0,0,28.916666666666668,,,,
68.0,34.833333333333336,2021-01-13 19:00:00,0.0,10.9,9,1,0,0,0,0,0,27.5,,,,
68.0,35.416666666666664,2021-01-13 20:00:00,0.1,10.7,9,1,0,0,0,0,0,27.0,,,,
68.0,34.25,2021-01-13 21:00:00,0.0,10.9,8,1,0,0,0,0,0,27.166666666666668,,,,
68.0,35.083333333333336,2021-01-13 22:00:00,0.0,10.4,8,1,0,0,0,0,0,27.75,,,,
68.0,34.0,2021-01-13 23:00:00,0.0,10.3,8,1,0,0,0,0,0,28.0,,,,
68.0,34.0,2021-01-14 00:00:00,0.1,10.0,9,1,0,0,0,0,0,28.0,,,,
68.0,34.0,2021-01-14 01:00:00,0.1,9.7,11,1,0,0,0,0,0,28.0,,,,
68.0,34.0,2021-01-14 02:00:00,0.0,9.5,14,1,0,0,0,0,0,28.0,,,,
68.0,34.0,2021-01-14 03:00:00,0.0,9.2,16,1,0,0,0,0,0,28.0,,,,
68.0,34.0,2021-01-14 04:00:00,0.0,8.5,16,1,0,0,0,0,0,28.0,,,,
